¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï¼wªFµó241~270¸¹,19.72,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0820308,103.13,2,2,2,¦³,¦³,4100000,39756,©Y¹D¾÷±ñ,0.0,0,,RPPNMLNLLHMFFCD67CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï¤¤µØªF¸ô¤G¬q181~210¸¹,6.22,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0841106,91.82,2,2,1,¦³,¦³,4100000,44653,©Y¹D¥­­±,0.0,0,,RPSNMLNLLHMFFCD97CA
«n°Ï,«Øª«,»O«n¥««n°Ï¥Ã¦¨¸ô¤T¬q372«Ñ69§Ë1~30¸¹,0.0,,,,1060201,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0750707,121.06,4,2,3,¦³,µL,1600000,13217,,0.0,0,,RPSOMLNLLHMFFCD08CA
«n°Ï,¤g¦a,Á|³ß¬q451~480¦a¸¹,170.86,¦í,,,1060201,¤g¦a8«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,26337,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLTKLHMFFCD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFªù¸ô¤@¬q271~300¸¹,74.5,°Ó,,,1051201,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620528,156.06,4,2,3,¦³,µL,5201942,33333,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKLLHMFFCD47CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªL´Ë¸ô¤G¬q192«Ñ24§Ë1~30¸¹,34.51,¦í,,,1060201,¤g¦a23«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0721121,95.81,3,2,2,¦³,µL,4020000,41958,,0.0,0,,RPTNMLKLLHMFFCD77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¸ÎÂ×µó1~30¸¹,7.06,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0781124,27.15,1,0,1,¦³,µL,750000,27624,,0.0,0,,RPTNMLLLLHMFFCD87CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï´I¹Aµó¤G¬q43«Ñ1~30¸¹,12.12,¦í,,,1060201,¤g¦a3«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0781114,59.059999999999995,2,2,1,¦³,µL,1700000,28784,,0.0,0,,RPROMLLLLHMFFCD77CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¥»­ìµó¤G¬q106«Ñ59§Ë1~30¸¹,102.63,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811130,145.37,4,2,3,¦³,µL,4960000,34120,,0.0,0,,RPWNMLLKMHMFFBD08CA
¦w«n°Ï,¨®¦ì,»O«n¥«¦w«n°ÏÀ]«e¤G¸ô¸¹,0.0,,,,1060306,¤g¦a0«Øª«0¨®¦ì2,,,¨ä¥L,,,,68.14,0,0,0,¦³,µL,1750000,,©Y¹D¥­­±,68.14,1750000,,RPTNMLLKMHMFFBD77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤j¼wµó141«Ñ91~120¸¹,21.97,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0830521,121.59,3,2,2,¦³,¦³,4300000,35368,¤É­°¾÷±ñ,0.0,0,,RPTNMLSLLHMFFCD58CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤j¦¨¸ô¤@¬q61~90¸¹,26.23,¦í,,,1060301,¤g¦a3«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1051201,153.93,3,2,2,¦³,¦³,7050000,45800,©Y¹D¥­­±,25.33,0,"¥»¥ó¬°¹w°â«Î¶R½æ,§t¤@©Ð¥¼¹j¶¡",RPQOMLQJMHMFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¼yªFµó127«Ñ1~30¸¹,26.54,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0700202,87.8,3,1,2,¦³,µL,3050000,34738,,0.0,0,,RPROMLRJMHMFFCD28CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¶}¤¸¸ô485«Ñ41§Ë1~30¸¹,7.97,°Ó,,,1060225,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891120,73.28,2,2,1,¦³,¦³,3300000,45033,,0.0,0,,RPOOMLQKLHMFFAD67CA
¤¤¦è°Ï,¤g¦a,«C¦~¬q421~450¦a¸¹,1.38,°Ó,,,1060307,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,124800,90435,,0.0,0,,RPUNMLRKLHMFFAD28CA
¤¤¦è°Ï,¤g¦a,«C¦~¬q421~450¦a¸¹,4.13,°Ó,,,1060308,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,374400,90654,,0.0,0,,RPOOMLRKLHMFFAD77CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¦è½å¤»µó31~60¸¹,66.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0740111,94.14,4,2,3,¦³,µL,5000000,53112,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLTKLHMFFAD97CA
¦w¥­°Ï,¤g¦a,¤WóËñÊ¬q541~570¦a¸¹,186.0,¦í,,,1060112,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14380000,77312,,0.0,0,,RPQOMLKLLHMFFAD37CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï°·±d¸ô¤@¬q150«Ñ1~30¸¹,25.41,¦í,,,1060209,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740809,113.88,3,2,2,¦³,µL,3500000,30734,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡CÅv§Q¤H2¤H,RPUOMLKLLHMFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¨|¼w¤@µó327«Ñ1~30¸¹,93.95,¦í,,,1060212,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0940419,242.72,5,2,4,¦³,µL,12000000,49440,,0.0,0,,RPRPMLLLLHMFFAD67CA
¥_°Ï,¨®¦ì,»O«n¥«¥_°Ïªøºa¸ô¥|¬q151~180¸¹,2.03,°Ó,,,1060214,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,19.64,0,0,0,¦³,µL,1200000,,©Y¹D¥­­±,0.0,1200000,,RPROMLMLLHMFFAD67CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï¤å¥­¨½¥ÃµØ¤Gµó41«Ñ1~30¸¹,81.0,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820507,229.67,4,2,4,¦³,µL,8760000,38142,,0.0,0,,RPPOMLRLLHMFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°ÏÁ{¦w¸ô¤@¬q267«Ñ31~60¸¹,253.0,¦í,,,1060211,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0620910,307.17,2,2,3,¦³,µL,17800000,57948,,0.0,0,,RPPQMLQJMHMFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¥ÃµØ¸ô¤@¬q144«Ñ1~30¸¹,126.0,¦í,,,1060218,¤g¦a4«Øª«2¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0601107,176.27,10,4,4,¦³,µL,5680000,32223,,0.0,0,¨p«´¥ß«´¤é:¥Á°ê106¦~2¤ë8¤é¡AÅv§Q¤H¦@¤G¦ì(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSNMLKKMHMFFAD47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï³Ó§Q¸ô262«Ñ1~30¸¹,34.97,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680319,79.82,3,2,2,¦³,µL,2029482,25426,,0.0,0,,RPWPMLLKMHMFFAD18CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï³Ó§Q¸ô262«Ñ1~30¸¹,30.97,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680319,74.36999999999999,3,2,1,¦³,µL,1870518,25152,,0.0,0,,SPWPMLLKMHMFFAD28CA
¥_°Ï,¤g¦a,¥¿Ä±¬q691~720¦a¸¹,97.27,¨ä¥L,,,1051226,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2139940,22000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPQMLMKMHMFFAD67CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï«H¸qµó108«Ñ31~60¸¹,5.55,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820327,25.18,1,1,1,¦³,¦³,460000,18268,,0.0,0,,RPUNMLOKMHMFFAD08CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï¥Ã±d¨½¥ÃºÖµó21«Ñ1~30¸¹,13.36,°Ó,,,1060309,¤g¦a2«Øª«1¨®¦ì1,¤E¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870903,139.58,3,2,2,¦³,¦³,3700000,26508,¤É­°¾÷±ñ,0.0,0,,RPQOMLQKLHMFFHR37CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏÀs®Hµó271~300¸¹,75.78,¦í,,,1060215,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820527,202.52,6,2,3,¦³,µL,8300000,40984,,0.0,0,,RPOOMLRKLHMFFHR27CA
¥Ã±d°Ï,¤g¦a,çrªQ¬q781~810¦a¸¹,1703.0,¹A,,,1060121,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,41212600,24200,,0.0,0,,RPPOMLRKLHMFFHR37CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏÆQ¦æ¨½¥Ã¦w¸ô105«Ñ1~30¸¹,24.73,¦í,,,1060225,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821027,125.51,3,2,2,¦³,¦³,3300000,26293,©Y¹D¥­­±,0.0,0,,RPTOMLRKLHMFFHR77CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤¤¤s«n¸ô43«Ñ40§Ë1~30¸¹,108.0,¦í,,,1051228,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0930729,192.32,6,2,5,¦³,µL,14050000,73055,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«,RPXOMLRKLHMFFHR18CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï³Ó§Qµó42«Ñ1~30¸¹,80.13,¦í,,,1060218,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931013,238.1,5,2,3,¦³,¦³,12000000,50399,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«,RPSNMLSKLHMFFHR67CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¦¨¥\¤@µó1«Ñ24§Ë1~30¸¹,89.92,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841222,165.37,3,1,3,¦³,µL,5200000,31445,,0.0,0,,RPTNMLKKNHMFFFR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï´I±j¸ô¤@¬q2«Ñ8§Ë31~60¸¹,89.0,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690812,104.58,5,2,3,¦³,µL,6250000,59763,,0.0,0,,RPUNMLLLLHMFFHR27CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï³Ó§Q¨½¤¤µØ¤@¸ô203«Ñ1~30¸¹,5.44,°Ó,,,1060306,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0871026,60.44,3,2,2,¦³,¦³,2200000,36400,,0.0,0,,RPPNMLMLLHMFFHR86CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï±X¤s¨½¤j¤¯µó199«Ñ1~30¸¹,18.62,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811118,89.62,2,1,1,¦³,µL,2520000,28119,,0.0,0,,RPQOMLMLLHMFFHR07CA
Ãö¼q°Ï,¤g¦a,°ñ¤lÀY¬q1111~1140¦a¸¹,611.0,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060219,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,16450000,26923,,0.0,0,,RPRNMLSKLHMFFFR37CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¯¼w°Ï«á¾À¨½¼w±[¸ô21«Ñ31~60¸¹,23.02,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1051122,179.0,3,2,2,¦³,¦³,6140000,34302,©Y¹D¥­­±,41.33,0,,RPPOMLTLLHMFFFR47CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï«á¾À¨½¼w±[¸ô21«Ñ31~60¸¹,14.75,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1051122,87.9,2,2,2,¦³,¦³,3300000,37543,,0.0,0,,RPQOMLTLLHMFFFR57CA
Ãö¼q°Ï,¤g¦a,¤­¥Ò¬q1381~1410¦a¸¹,2890.0,,´ËªL°Ï,¹Aªª¥Î¦a,1051230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1918800,664,,0.0,0,,RPPPMLTLLHMFFFR57CA
Ãö¼q°Ï,¤g¦a,¤­¥Ò¬q1381~1410¦a¸¹,4898.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1051230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3253200,664,,0.0,0,,RPQPMLTLLHMFFFR67CA
Ãö¼q°Ï,¤g¦a,¤­¥Ò¬q1381~1410¦a¸¹,10283.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1051230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6828000,664,,0.0,0,,RPRPMLTLLHMFFFR77CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¤j¥Ò¨½¤¤¥¿¦è¸ô360«Ñ20§Ë31~60¸¹,5.02,¦í,,,1060225,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960920,14.149999999999999,1,1,1,¦³,¦³,600000,42403,,0.0,0,,RPSOMLKMLHMFFFR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï¤¤µØ¸ô58«Ñ31~60¸¹,58.85,¦í,,,1060113,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951215,175.16,3,2,2,¦³,¦³,6300000,35967,©Y¹D¥­­±,0.0,0,,RPQPMLKKMHMFFHR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏªF¾ô¤Qµó88«Ñ1~30¸¹,94.43,¦í,,,1060301,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1010321,195.45,5,2,4,¦³,¦³,12500000,63955,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLLKMHMFFHR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¯«¬w¨½©¾§µ¸ô76«Ñ63§Ë31~60¸¹,28.63,¦í,,,1051223,¤g¦a3«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720224,95.55000000000001,3,2,2,¦³,µL,3500000,36630,,0.0,0,,RPPNMLNKMHMFFHR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.7,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,135.91,3,2,2,¦³,¦³,6600000,48562,©Y¹D¥­­±,0.0,0,,RPSNMLTLLHMFFHR87CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.75,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,136.35,3,2,2,¦³,¦³,6630000,48625,©Y¹D¥­­±,0.0,0,,RPUNMLTLLHMFFHR08CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.75,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,136.35,3,2,2,¦³,¦³,6630000,48625,©Y¹D¥­­±,0.0,0,,RPOOMLTLLHMFFHR57CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.75,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,136.35,3,2,2,¦³,¦³,6680000,48992,©Y¹D¥­­±,0.0,0,,RPQOMLTLLHMFFHR77CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.75,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,136.35,3,2,2,¦³,¦³,6700000,49138,©Y¹D¥­­±,0.0,0,,RPSOMLTLLHMFFHR97CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏªF¾ô¤­¸ô91~120¸¹,15.75,°Ó,,,1051227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,136.35,3,2,2,¦³,¦³,6750000,49505,©Y¹D¥­­±,0.0,0,,RPUOMLTLLHMFFHR18CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¨Î¦w¥_µó1~30¸¹,74.83,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060216,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880918,179.37,4,2,3,¦³,¦³,4450000,24809,,0.0,0,,RPUNMLQKLHMFFDR27CA
¤CªÑ°Ï,¤g¦a,¤T©M¬q841~870¦a¸¹,34.44,,¤@¯ë¹A·~°Ï,¥æ³q¥Î¦a,1060222,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,49249,1430,,0.0,0,©ÓÁÊ°ê¦³¦a,RPQNMLKLLHMFFDR98CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¤»¦w¨½19¾F©µ¥­¸ô577«Ñ1~30¸¹,147.32,¦í,,,1060214,¤g¦a7«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670714,103.54,3,2,2,¦³,µL,2860000,27622,,0.0,0,,RPPNMLMLLHMFFDR09CA
