╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
║╓┐│╢m,дgжa,║╓╛Їмq931~960жa╕╣,123.02,жэ,,,1060310,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7814100,63519,,0.0,0,,RPPNMLTKMHMFFCN66CA
║╓┐│╢m,дgжa,╖sе═мq1381~1410жa╕╣,1444.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060220,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5750000,3982,,0.0,0,,RPPNMLRLLHMFFCN09CA
│└┤ф┬э,дgжa,│└к@мq871~900жa╕╣,1959.45,,пSйw╣A╖~░╧,╣Aкке╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10580000,5399,,0.0,0,,RPQNMLRLLHMFFCN56CA
║╓┐│╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬э╣№│└╕ЇдCмq204л╤271~300╕╣,352.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060306,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,╣Aк┘,е[▒j┐j│y,0870120,51.27,3,3,3,ж│,╡L,3800000,74117,,0.0,0,,RPRNMLSLLHMFFCN76CA
║╓┐│╢m,дgжa,д╕┐│мq151~180жa╕╣,1106.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060223,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8364000,7562,,0.0,0,,RPTNMLSLLHMFFCN96CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLелн√лn╕Ї420л╤20з╦1~30╕╣,104.33,жэ,,,1060219,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0850628,130.24,3,2,2,ж│,╡L,4655000,35742,,0.0,0,,RPTNMLQJMHMFFDN76CA
н√кL┬э,дgжa,┤ЄдЇмq631~660жa╕╣,80.12,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060302,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,727300,9078,,0.0,0,,RPROMLTKMHMFFDN07CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел▓ўе·╕Ї811~840╕╣,115.7,дu,,,1060109,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,д@╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0790927,88.35,1,0,1,ж│,╡L,10500000,118846,,0.0,0,╝tй╨,RPUNMLOLMHMFFDN86CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елд╢╣╪е_╕Ї108л╤5з╦1~30╕╣,87.0,жэ,,,1060226,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690927,98.8,3,2,2,ж│,╡L,6500000,65789,,0.0,0,,RPUOMLSLLHMFFAN96CA
кс╛┬╢m,дgжa,╖sкў╝[мq901~930жa╕╣,720.19,,пSйw╣A╖~░╧,╣Aкке╬жa,1060311,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1150000,1597,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOOMLRLLHMFFAN88CA
кт╢щ╢m,дgжa,╣┼┐│мq2281~2310жa╕╣,402.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1800000,4478,,0.0,0,┐╦д═├ЎлY╢бдзецйЎбC,RPXNMLKMLHMFFAN09CA
╣№д╞ел,дgжa,ж╦л╤мq991~1020жa╕╣,2675.2,,пSйw╣A╖~░╧,╣Aкке╬жa,1060303,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20225000,7560,,0.0,0,,RPVNMLLMLHMFFAN98CA
╣№д╞ел,дgжa,еj─_мq331~360жa╕╣,220.25,,пSйw╣A╖~░╧,╣Aкке╬жa,1060115,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1550000,7037,,0.0,0,,RPPNMLLKMHMFFAN28CA
╣№д╞ел,дgжa,нX╨дмq961~990жa╕╣,284.18,,пSйw╣A╖~░╧,дB║╪л╪┐vе╬жa,1060213,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9885400,34786,,0.0,0,,RPUNMLMKMHMFFAN88CA
ж∙┤ф╢m,дgжa,йw┐│мq91~120жa╕╣,121.39,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,680000,5602,,0.0,0,жaдWж│╝o▒єл╪клбA╢Rдшнnж█жцйю░гбA╝Wн╚╡|╢Rдшнt╛сбC,RPQNMLSLLHMFFBN56CA
ж∙┤ф╢m,л╪кл,╣№д╞┐дж∙┤ф╢mдд╡╪╕Ї893л╤1~30╕╣,0.0,,,,1060223,дgжa0л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050421,136.33,5,1,3,ж│,╡L,2680000,19658,,0.0,0,,RPSNMLTLLHMFFBN86CA
ж∙┤ф╢m,дgжa,е├╝yмq781~810жa╕╣,142.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060223,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3900000,27465,,0.0,0,,RPTNMLTLLHMFFBN96CA
ж∙┤ф╢m,дgжa,е├╝yмq1051~1080жa╕╣,78.0,,пSйw╣A╖~░╧,дЇзQе╬жa,1060303,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,377520,4840,,0.0,0,,RPRNMLSLLHMFFBN66CA
ж∙┤ф╢m,дgжa,ж∙лnмq781~810жa╕╣,794.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060127,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6350000,7997,,0.0,0,,RPQNMLMKMHMFFBN58CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF▓╗╕Ї409л╤1~30╕╣,80.07,╣A,,,1060309,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820913,96.66,3,2,2,ж│,╡L,3500000,36209,,0.0,0,,RPRNMLMKMHMFFBN68CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬эдпжt╕Ї121~150╕╣,293.0,жэ,,,1060220,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1031128,388.12,4,5,3,ж│,╡L,21000000,54107,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUNMLQJMHMFFBN66CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елд╢╣╪е_╕Ї241~270╕╣,7.62,жэ,,,1060310,дgжa1л╪кл1иожь0,д╗╝h,дC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0710709,31.97,1,1,1,ж│,ж│,1700000,53175,,0.0,0,,RPROMLRJMHMFFAN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел╛х╢з╕Ї159л╤1~30╕╣,52.0,жэ,,,1060324,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0620908,117.74,3,2,2,ж│,╡L,5100000,43316,,0.0,0,,RPSOMLRJMHMFFAN56CA
кт╢щ╢m,дgжa,╣┼┐│мq2041~2070жa╕╣,1039.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060303,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7550000,7267,,0.0,0,,RPRNMLSJMHMFFAN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел╣№░и╕Ї295л╤1~30╕╣,87.0,жэ,,,1060224,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0660531,82.0,4,3,2,ж│,╡L,5000000,60976,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLTJMHMFFAN98CA
кс╛┬╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дкс╛┬╢m╛Ї└Yз°19╛Fк°к@╡є20л╤31~60╕╣,88.06,,дsйYжaлOи|░╧,пSйwе╪к║и╞╖~е╬жa,1060309,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0720416,96.96,3,2,2,ж│,╡L,2200000,22690,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXNMLRKMHMFFAN07CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елкў░икF╕Ї148л╤1~30╕╣,1584.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060215,дgжa1л╪кл1иожь0,д@╝h,д@╝h,╣Aк┘,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0961004,49.5,4,3,3,ж│,╡L,50000000,,,0.0,0,зt╝Wл╪╝tй╨бC,RPPNMLTKMHMFFAN09CA
иqдЇ╢m,дgжa,иqдЇмq1411~1440жa╕╣,248.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2350000,9476,,0.0,0,╢R▓MбC,RPQNMLLMLHMFFAN48CA
кс╛┬╢m,дgжa,к°иFмq1141~1170жa╕╣,268.5,жэ,,,1060307,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7600000,28305,,0.0,0,,RPUNMLPJMHMFFAN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елжw╖╦╕Ї328л╤91~120╕╣,112.76,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060220,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050524,162.24,4,2,3,ж│,ж│,7000000,43146,,0.0,0,,RPUNMLKMLHMFFAN78CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елоїйMдд╡є61~90╕╣,41.77,жэ,,,1060215,дgжa1л╪кл1иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0791004,175.44,5,2,2,ж│,╡L,5150000,29355,,0.0,0,,RPROMLTLLHMFFAN76CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел╣№┐│╡є61~90╕╣,61.93,жэ,,,1060315,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850402,147.91,4,3,3,ж│,╡L,4960000,33534,,0.0,0,дG┐╦╡е╢б╢R╜ц,RPQNMLKMLHMFFAN38CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел║╓┬э╡є31~60╕╣,117.8,жэ,,,1060301,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0700202,121.5,3,2,2,ж│,╡L,5250000,43210,,0.0,0,,RPSNMLQJMHMFFAN98CA
╣№д╞ел,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д╣№д╞елкў░и╕ЇдTмq141л╤1~30╕╣,19.36,жэ,,,1060308,дgжa1л╪кл2иожь1,дQ╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830623,142.73000000000002,3,2,2,ж│,ж│,4280000,29989,д╔н░╛ў▒ё,0.0,0,,RPPOMLPJMHMFFAN68CA
╣№д╞ел,дgжa,║╓е╨мq1381~1410жa╕╣,2161.42,,дsйYжaлOи|░╧,╣Aкке╬жa,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,784800,363,,0.0,0,ж@ж│дHй╙╢Rо╫,RPWNMLRJMHMFFAN86CA
кс╛┬╢m,дgжa,е_е╒иFз|мq991~1020жa╕╣,4269.64,,пSйw╣A╖~░╧,╣Aкке╬жa,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18070000,4232,,0.0,0,л∙д└│Uжa,RPPNMLSLLHMFFAN98CA
╣№д╞ел,дgжa,лn│вмqлn│вдpмq1~30жa╕╣,228.0,жэ,,,1060111,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16500000,72368,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLTLLHMFFAN86CA
╣№д╞ел,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д╣№д╞елжw╖╦╕Ї328л╤91~120╕╣,135.62,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060220,дgжa2л╪кл1иожь1,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050524,185.38,4,2,3,ж│,ж│,7380000,39810,д@╝╙енн▒,39.11,0,,RPUNMLTLLHMFFAN96CA
╣№д╞ел,дgжa,█lофмq1561~1590жa╕╣,700.0,ифеL,,,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16250000,23214,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVNMLSLLHMFFAN96CA
е╨дд┬э,дgжa,кF╖╜мq1141~1170жa╕╣,1164.7,╣A,,,1060222,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2400000,2061,,0.0,0,,RPTNMLRLLHMFFEN07CA
е├╣t╢m,дgжa,е├ддмq271~300жa╕╣,35.52,жэ,,,1060306,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,743760,20939,,0.0,0,╣D╕Їе╬жaе]мAжb╢R╜ц╜d│Єд║бAдгнp║т╗∙кўбCиpл┤е▀л┤дщ105ж~9ды10дщд╬105ж~10ды4дщбCеX╜цдHж│7жь,RPVNMLKLMHMFFDN56CA
н√кL┬э,дgжa,┤f╣Aмq1081~1110жa╕╣,33.72,жэ,,,1060313,дgжa11л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,59312,,0.0,0,,RPQNMLTKMHMFFDN86CA
н√кL┬э,дgжa,╖sкLнэмq211~240жa╕╣,136.14,жэ,,,1060318,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2500000,18363,,0.0,0,│sжPд@┤╔е╝┐ьлOжs╡n░Oл╪клд@и╓▓╛┬р,RPPNMLQJMHMFFDN98CA
дjз°╢m,й╨жa(дgжa+л╪кл),╣№д╞┐ддjз°╢mдs╕}╕Ї31~60╕╣,81.9,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040318,186.08,6,2,4,ж│,╡L,7060000,37941,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLPJMHMFFDN56CA
н√кL┬э,дgжa,лn╝цмq391~420жa╕╣,535.49,,пSйw╣A╖~░╧,╣Aкке╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9000000,16807,,0.0,0,,RPXNMLPJMHMFFDN07CA
│└┤ф┬э,дgжa,│└йMмq121~150жa╕╣,29.47,жэ,,,1060310,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1782000,60468,,0.0,0,,RPQNMLTKMHMFFCN76CA
║╓┐│╢m,дgжa,╖s╛Їмq241~270жa╕╣,124.79,жэ,,,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2831250,22688,,0.0,0,╗▌е╬╕ъкў,RPPNMLQJMHMFFCN88CA
║╓┐│╢m,дgжa,╖s╛Їмq271~300жa╕╣,233.78,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060317,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5304000,22688,,0.0,0,╗▌е╬╕ъкў,RPQNMLQJMHMFFCN98CA
н√кL┬э,дgжa,╖sлnкFмq1~30жa╕╣,1070.87,,пSйw╣A╖~░╧,╣Aкке╬жa,1060224,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3312000,3093,,0.0,0,,RPSNMLSLLHMFFDN96CA
е╨з└╢m,й╨жa(дgжa+л╪кл),╣№д╞┐де╨з└╢m╖╦│╗з°3╛FдT╖╦╕Їд@мq98л╤1~30╕╣,151.75,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060308,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0820525,155.25,4,2,3,ж│,╡L,3950000,25443,,0.0,0,,RPVNMLRLLHMFFFN47DA
дGкL┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐ддGкL┬эе_ени╜16╛F║╓╝w╡є8л╤1~30╕╣,19.16,жэ,,,1060315,дgжa1л╪кл1иожь1,е|╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840526,108.65,2,1,1,ж│,╡L,2500000,23010,д╔н░╛ў▒ё,0.0,0,,RPUNMLSLLHMFFGN57DA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елжие\╕Ї301~330╕╣,113.0,░╙,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,игифеL╡n░Oи╞╢╡,0680814,381.58,6,3,3,ж│,╡L,15800000,41407,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUNMLKKMHMFFAN78DA
║╓┐│╢m,дgжa,╖sе═мq781~810жa╕╣,2700.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060223,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10530000,3900,,0.0,0,,RPSNMLLKMHMFFCN88DA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬э╣∙нэи╜╣∙нэл╤61~90╕╣,108.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060228,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830311,130.2,3,3,3,ж│,╡L,2153400,16539,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLSLLHMFFCN76DA
╖╦┤Є┬э,дgжa,жшжwмq721~750жa╕╣,533.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1250000,2345,,0.0,0,,RPQNMLSLLHMFFHN17CA
дGкL┬э,дgжa,┬┬╗пе╥мq61~90жa╕╣,3055.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060331,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4100000,1342,,0.0,0,,RPPNMLQJMHMFFGN66CA
дGкL┬э,дgжa,╖sе═мq331~360жa╕╣,222.0,жэ,,,1060120,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3860000,17387,,0.0,0,,RPQNMLKLMHMFFGN98CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,120.03,жэ,,,1030314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,160.64,4,2,4,ж│,╡L,7360000,45817,,0.0,0,,RPTNMLKMLHMFFGN66CA
дGкL┬э,дgжa,ньдцмq601~630жa╕╣,3852.89,,пSйw╣A╖~░╧,╣Aкке╬жa,1060301,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13870000,3600,,0.0,0,,RPWNMLSLLHMFFGN67CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,105.03,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,154.24,4,2,4,ж│,╡L,6500000,42142,,0.0,0,,RPVNMLKMLHMFFGN86CA
к┌нb╢m,дgжa,к┌сYмq1171~1200жa╕╣,3312.74,,д@пы╣A╖~░╧,╣Aкке╬жa,1060313,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2318918,700,,0.0,0,,RPPNMLSLLHMFFGN96CA
░ё└Y╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д░ё└Y╢m╣№дЇ╕Їе|мq361~390╕╣,74.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060304,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690826,125.52,3,2,2,ж│,╡L,3250000,25892,,0.0,0,,RPRNMLRKMHMFFFN96CA
к└└Y╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дк└└Y╢mдддs╕Їд@мq481~510╕╣,120.82,жэ,,,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0780418,188.52,4,2,3,ж│,╡L,6500000,34479,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбCи№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPQNMLRJMHMFFEN66CA
е╨з└╢m,дgжa,е╨┬╫мq1321~1350жa╕╣,1379.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060315,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5680000,4119,,0.0,0,,RPQNMLTLLHMFFFN07CA
е╨з└╢m,дgжa,йMенмq1291~1320жa╕╣,1164.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060302,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2400000,2062,,0.0,0,,RPQNMLQJMHMFFFN66CA
е_дц┬э,дgжa,дj╖sмq1291~1320жa╕╣,19.37,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060223,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,139476,7201,,0.0,0,,RPSNMLLLMHMFFFN56CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,103.95,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,154.24,4,2,4,ж│,╡L,6300000,40845,,0.0,0,,RPWNMLKMLHMFFGN96CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,103.42,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,154.29,4,2,4,ж│,╡L,6450000,41804,,0.0,0,,RPXNMLKMLHMFFGN07CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,102.28,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,154.24,4,2,4,ж│,╡L,6430000,41688,,0.0,0,,RPOOMLKMLHMFFGN88CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬элnжw╕Ї145л╤1~30╕╣,102.28,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050913,154.24,4,2,4,ж│,╡L,6500000,42142,,0.0,0,,RPUNMLKMLHMFFGN76CA
дGкL┬э,дgжa,╛зк┌мq1291~1320жa╕╣,484.12,жэ,,,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11716000,24201,,0.0,0,,RPRNMLLMLHMFFGN56CA
дjл░╢m,дgжa,дT╢Їнэмq301~330жa╕╣,4217.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1060220,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3457900,820,,0.0,0,,RPQNMLQJMHMFFGN76CA
дGкL┬э,дgжa,дVдKдцмq331~360жa╕╣,401.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060225,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2500000,6234,,0.0,0,,RPRNMLMLMHMFFGN66CA
оH╞Q╢m,дgжa,дj╕qмq871~900жa╕╣,238.79,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060306,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1050000,4397,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLTLLHMFFHN17CA
╖╦┤Є┬э,дgжa,жш╝dмq211~240жa╕╣,208.0,жэ,,,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5788640,27830,,0.0,0,,RPPNMLQJMHMFFHN76CA
оH╞Q╢m,дgжa,жие\мq631~660жa╕╣,268.0,,пSйw╣A╖~░╧,дB║╪л╪┐vе╬жa,1060306,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4539920,16940,,0.0,0,,RPSNMLKMLHMFFHN66CA
