¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¿³«n§ø18¾FÀY¾ô751~780¸¹,21.19,¦í,,,1060223,¤g¦a3«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821214,110.08,3,2,2,¦³,¦³,2400000,21802,,0.0,0,,RPRNMLRJMHMFFCQ86CA
¥Á¶¯¶m,¤g¦a,«Ø°ê¬q241~270¦a¸¹,180.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1090200,6050,,0.0,0,,RPSNMLKKMHMFFCQ98CA
¤¤®H¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤¤®H¶mª÷Äõ§ø14¾F³»¤sªù31~60¸¹,74.05,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0710811,162.85,3,2,3,¦³,µL,3000000,18422,,0.0,0,,RPUOMLQJMHMFFDQ27CA
¤¤®H¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤¤®H¶m©M·ü§ø¤¤µØ¸ô268«Ñ1~30¸¹,76.65,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830620,204.39,4,2,3,¦³,µL,2700000,13210,,0.0,0,,RPUNMLNKMHMFFDQ96CA
¤ô¤W¶m,¤g¦a,¤j±[¬q¤j±[¤p¬q121~150¦a¸¹,2847.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060324,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5360000,1883,,0.0,0,,RPUNMLLMLHMFFDQ86CA
¤ô¤W¶m,¤g¦a,«n¹t¬q«n©M¤p¬q1051~1080¦a¸¹,1872.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060308,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1684800,900,,0.0,0,,RPVOMLLMLHMFFDQ07CA
¤Ó«O¥«,¤g¦a,°ñ¶m¬q211~240¦a¸¹,982.06,¨ä¥L,,,1060313,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7426000,7562,,0.0,0,,RPRNMLPJMHMFFDQ76CA
¤Ó«O¥«,¤g¦a,°ñ¶m¬q991~1020¦a¸¹,2721.43,¹A,,,1030323,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3375000,1240,,0.0,0,,RPVNMLPJMHMFFDQ17CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mºÖÅv§ø11¾FºÖÅv211~240¸¹,78.12,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060306,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890428,135.15,3,2,3,¦³,µL,3680000,27229,,0.0,0,,RPUNMLPJMHMFFCQ96CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mª÷¿³§ø¶°ºÖµó31«Ñ1~30¸¹,82.85,¦í,,,1060122,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0700410,93.18,2,1,1,¦³,µL,1300000,13951,,0.0,0,,RPSNMLKLMHMFFCQ09CA
¥¬³UÂí,¤g¦a,¦¿¤s¬q781~810¦a¸¹,71.63,,¯S©w±M¥Î°Ï,¾i´Þ¥Î¦a,1060318,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,11169,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¦a¤W¥¼«O¦s«Øª«¼Ó©Ð1´É,RPTNMLOLMHMFFBQ86CA
ªF¥Û¶m,¤g¦a,·O¦w¬q961~990¦a¸¹,1929.01,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060313,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,518,,0.0,0,¶R½æÂù¤è¬°¿Ë±­¯S®íÃö«Y¶¡¤§¥æ©ö¡C¥»®×¤g¦a¼W­Èµ|¥Ñ¶R¤è­t¾á¡A¦ý¥»¤g¦a¦³¹A¥ÎÃÒ©ú¨Ã¦³¥Ó½Ð¤£½Ò¼x¤g¦a¼W­Èµ|¡A®Ö­ã¦b®×,RPSNMLMKMHMFFBQ09CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¤½¶é¤Gµó61~90¸¹,83.61,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020207,168.26,3,2,3,¦³,µL,7580000,45049,,0.0,0,,RPQNMLRKMHMFFBQ76CA
¦µ¤l¥«,¤g¦a,·s¼d¬q541~570¦a¸¹,197.57,¦í,,,1060314,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2660000,13464,,0.0,0,¨âµ§¹D¸ô¥Î¦a¡A¥X½æ»ùª÷¬°110858¤¸¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVNMLPJMHMFFBQ96CA
µf¸ô¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤µf¸ô¶m¦¿¦è§ø6¾F¥­?1~30¸¹,5.65,¦í,,,1060320,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820401,48.26,1,1,1,¦³,¦³,910000,18856,,0.0,0,,RPVNMLQJMHMFFEQ37CA
¦Ë±T¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦Ë±T¶m8¾F³»Ä¬31~60¸¹,61.0,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060313,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0691118,81.2,3,1,2,¦³,µL,1270000,15640,,0.0,0,,RPWNMLQJMHMFFEQ47CA
¥Á¶¯¶m,¤g¦a,³»¼d¬q541~570¦a¸¹,3611.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060217,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1624950,450,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKLMHMFFCQ98DA
¤Ó«O¥«,¤g¦a,·sÂÂ°ñ¬q481~510¦a¸¹,803.47,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4496425,5596,,0.0,0,,RPQOMLQJMHMFFDQ96DA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«¤¤¤s¸ô¤@¬q228«Ñ19§Ë1~30¸¹,10.63,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821006,50.870000000000005,1,1,1,¦³,µL,600000,11795,,0.0,0,,RPTNMLPLMHMFFDQ17CA
¦µ¤l¥«,¤g¦a,¼w¦w¬q1201~1230¦a¸¹,498.27,¦í,,,1060322,¤g¦a8«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,20069,,0.0,0,,RPXNMLPJMHMFFBQ27DA
¥Á¶¯¶m,¤g¦a,Â×¦¬¬q1351~1380¦a¸¹,97.59,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060215,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,546504,5600,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPSNMLRKMHMFFCQ27EA
·s´ä¶m,¤g¦a,°ñÀY¬q¦@©M¤p¬q781~810¦a¸¹,2220.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060306,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4835160,2178,,0.0,0,,RPQNMLSKMHMFFCQ17EA
