¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¥Á¨Éµó44«Ñ1~30¸¹,25.28,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0641106,69.95,2,2,1,¦³,µL,10500000,150107,,0.0,0,,RPVOMLOLLHMFFHF56CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï±o©M¸ô1~30¸¹,16.85,¦í,,,1060213,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700829,83.44,3,2,1,¦³,¦³,10600000,127037,,0.0,0,,RPVOMLPJMHMFFHF56CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¤j¸q¸ô1~30¸¹,41.44,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990430,261.9,3,2,2,¦³,¦³,18300000,69874,©Y¹D¥­­±,21.72,0,,RPRNMLNLLHMFFIF68CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¥ú©ú¸ô75«Ñ31~60¸¹,14.36,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821117,79.24,2,1,1,¦³,¦³,4850000,61206,,0.0,0,Á`»ù§t³Ã­Ñ³]³Æ¡A¥¼¸g¥Ó½Ð«Ø¿v°õ·Ó¤§¼W§ï«Ø¡G«e¶§¥x¥~±À¡C,RPTNMLKMLHMFFIF68CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Åaºq°Ï¥Ã©úµó60«Ñ1~30¸¹,23.14,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¥|¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870902,144.92000000000002,3,2,1,¦³,¦³,6250000,43127,©Y¹D¾÷±ñ,14.56,0,,RPWOMLQKLHMFFIF86CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¦¨¸ô301~330¸¹,27.91,°Ó,,,1060219,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010724,305.62,4,2,3,¦³,¦³,23800000,77874,©Y¹D¥­­±,81.02,0,,RPSOMLRKLHMFFIF56CA
¾ðªL°Ï,¤g¦a,¾ð¼w¬q1621~1650¦a¸¹,1406.39,¨ä¥L,,,1060303,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,25239141,17946,,0.0,0,,RPTOMLRKLHMFFIF66CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¥Ã©M¸ô191«Ñ1~30¸¹,56.41,¤u,,,1060221,¤g¦a3«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,¼t¿ì,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0760616,89.85,0,0,0,µL,µL,10500000,116861,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPXQMLQLMHMFFHF27CA
¾ðªL°Ï,¤g¦a,¥úªZ¬q301~330¦a¸¹,183.71,¤u,,,1060202,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8000000,43547,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLTKLHMFFIF98CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¥ú©ú¸ô75«Ñ31~60¸¹,17.03,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810929,100.61,3,2,2,¦³,¦³,5300000,52679,,0.0,0,,RPXOMLKLLHMFFIF09CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï«T­^µó116«Ñ41§Ë1~30¸¹,22.55,¤u,,,1060207,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¼h,¨ä¥L,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0840323,102.98,3,2,2,¦³,¦³,7100000,68945,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¥»¶R½æ¼Ðªº¬°¤u·~¦í¦v,RPTOMLLLLHMFFIF78CA
¤T®l°Ï,¤g¦a,¤j¤¯¬q631~660¦a¸¹,72.34,¦í,,,1060221,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4595535,63527,,0.0,0,,RPRPMLLLLHMFFIF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï°ê¥úµó181~210¸¹,23.76,¦í,,,1051230,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021218,146.3,4,2,2,¦³,¦³,18000000,123035,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOQMLRJMHMFFHF88CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¾ô©M¸ô121~150¸¹,14.53,¦í,,,1060303,¤g¦a1«Øª«2¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871230,142.0,3,2,2,¦³,¦³,7600000,53521,©Y¹D¥­­±,0.0,0,Â÷±B¤Ò©d¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWPMLNKMHMFFHF66CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï°ê¼y¸ô181~210¸¹,6.15,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860821,34.84,1,1,1,¦³,¦³,3750000,107635,,0.0,0,,RPTPMLRKLHMFFAF68DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï·s¥Íµó1~30¸¹,24.71,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A¨£¨ä¥Lµn°O¨Æ¶µ,¤Q¤G¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000401,168.14,3,1,1,¦³,¦³,30000000,178423,,0.0,0,,RPQPMLNLLHMFFAF08DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤j¦Pµó8«Ñ1~30¸¹,19.76,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811123,126.02,3,2,2,¦³,µL,15100000,119822,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPPMLSLLHMFFAF48DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï´_¿³¸ô31~60¸¹,5.22,¦í,,,1060214,¤g¦a2«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841130,56.519999999999996,2,2,1,¦³,¦³,7300000,129158,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLTKLHMFFCF58DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï·s©±¸ô121~150¸¹,19.19,°Ó,,,1060214,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891113,196.39999999999998,6,2,2,¦³,¦³,27860000,141853,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLKLLHMFFCF87DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°ÏÄ_§»¸ô40«Ñ1~30¸¹,36.08,¦í,,,1060225,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0640620,99.04,2,2,2,¦³,µL,9700000,97940,,0.0,0,,RPQNMLLLLHMFFCF87DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï«Ø¦wµó33«Ñ1~30¸¹,22.04,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,101.4,3,2,2,¦³,µL,9800000,96647,,0.0,0,,RPTNMLMLLHMFFCF28DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¤¤¿³¸ô¤G¬q31~60¸¹,6.82,¦í,,,1060206,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050912,80.96000000000001,2,1,1,¦³,µL,10500000,129694,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTNMLNLLHMFFCF38DA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°Ï·s«°¤K¸ô1~30¸¹,17.23,°Ó,,,1050513,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060104,163.61,3,2,2,¦³,¦³,13880000,97326,©Y¹D¥­­±,33.84,1250000,,RPVNMLRKLHMFFBF78DA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°Ï·s«°¤K¸ô1~30¸¹,11.2,°Ó,,,1031201,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060104,109.22,2,1,2,¦³,¦³,10020000,116344,©Y¹D¥­­±,33.84,1250000,¥»®×¬°102¦~¹w°â¤§©Ð«Î¡A¥æ©öÁ`ÃB¬°§éÅý«á¤§ª÷ÃB,RPWNMLRKLHMFFBF88DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q391~420¸¹,62.39,¦í,,,1060226,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020124,477.83,4,2,3,¦³,¦³,45000000,100086,©Y¹D¥­­±,58.19,3000000,,RPUNMLSKLHMFFBF78DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¥Á¥þµó9«Ñ1~30¸¹,12.78,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990513,83.15,2,1,2,¦³,¦³,6600000,79375,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUNMLKLLHMFFBF08DA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°Ï¥Á¸q¸ô¤@¬q121~150¸¹,29.72,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870115,159.55,4,2,2,¦³,¦³,9500000,59542,©Y¹D¥­­±,0.0,1200000,§t¼W«Ø©Î¥¼µn°O«Øª«-ªÅ¦a¥[»\¡C,RPPNMLPLLHMFFBF08DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤¤µØ¸ô123«Ñ1~30¸¹,20.75,¦í,,,1060117,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0610505,72.71,3,2,1,¦³,µL,5800000,79769,,0.0,0,,RPQNMLTKLHMFFGF98DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï­«·s¸ô¥|¬q184«Ñ25§Ë1~30¸¹,23.0,¦í,,,1060125,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691107,80.0,4,2,2,¦³,µL,7000000,87500,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOOMLMLLHMFFGF28DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°ÏÀA³qµó1~30¸¹,17.17,¦í,,,1060214,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860201,54.160000000000004,2,1,1,¦³,µL,5100000,94165,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLPLLHMFFGF68DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï·s¬Kµó121~150¸¹,10.29,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851116,77.21000000000001,2,1,1,¦³,¦³,4600000,59578,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPORMLKLLHMFFEF18DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï«Ø°ê¸ô211~240¸¹,16.78,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970708,119.75999999999999,3,2,2,¦³,¦³,18800000,154465,©Y¹D¥­­±,12.94,2300000,§t¼W«Ø©Î¥¼µn°O«Øª«,RPQNMLPLLHMFFCF28DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¤¤¥¡¸ô181~210¸¹,51.8,¨ä¥L,,,1060212,¤g¦a3«Øª«1¨®¦ì2,¤Q¥|¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1011114,314.6,4,2,3,¦³,¦³,40000000,133252,©Y¹D¥­­±,51.94,5000000,,RPVOMLTLLHMFFCF66DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°ÏÄ_¾ô¸ô78«Ñ61~90¸¹,13.56,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020829,160.07999999999998,3,2,2,¦³,¦³,19160000,128385,©Y¹D¥­­±,26.42,2000000,§t¼W«Ø©Î¥¼µn°O«Øª«-¶§¥x¦V¥~ÂX¤j¥[»\¡C,RPOOMLNKMHMFFCF97DA
²`§|°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²`§|°Ï¤å¤Æµó1~30¸¹,13.09,¦í,,,1060206,¤g¦a2«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831104,83.26,2,2,1,¦³,¦³,7600000,91280,,0.0,0,,RPPNMLQLMHMFFCF48EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°ÏÀØ®ü¸ô¤@¬q121~150¸¹,46.34,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1011101,234.57,4,2,2,¦³,¦³,18900000,80573,©Y¹D¥­­±,29.92,0,,RPQPMLTLLHMFFEF56EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,71.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060118,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,227200,3200,,0.0,0,,RPUNMLRKLHMFFFF56EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,117.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060117,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,374400,3200,,0.0,0,©Ó¯²¤HÁÊ¶R,RPVNMLRKLHMFFFF66EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q31~60¦a¸¹,104.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060112,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,332800,3200,,0.0,0,,RPQNMLLLLHMFFFF28EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥|¤t¸ô¤G¬q245«Ñ91~120¸¹,17.21,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,116.71,3,2,2,¦³,¦³,12650000,108388,,0.0,0,,RPWNMLLLLHMFFAF38EA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤¤¤s¸ô121~150¸¹,8.8,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830816,122.16999999999999,4,1,2,¦³,¦³,5066000,41467,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLMKMHMFFIF88DA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¼s©úµó91~120¸¹,22.37,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670218,74.62,3,1,1,¦³,µL,3150000,42214,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡CÅv§Q¤H¦@2¤H,RPTNMLKLLHMFFAF97EA
ªO¾ô°Ï,¤g¦a,¥Á±Ú¬q571~600¦a¸¹,96.43,¨ä¥L,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,22154125,229743,,0.0,0,¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPXNMLKLLHMFFAF38EA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¦w¼wµó1~30¸¹,16.13,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050608,124.02,2,2,1,¦³,¦³,11800000,106101,©Y¹D¥­­±,29.77,1800000,,RPPNMLOKLHMFFCF18CD
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¨q®Ô¸ô¤T¬q128«Ñ1~30¸¹,25.81,¦í,,,1060214,¤g¦a3«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690902,106.0,3,2,2,¦³,µL,14300000,134906,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLRKLHMFFHF88EA
ªL¤f°Ï,¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q68«Ñ1~30¸¹,2.48,¦í,,,1060306,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,25.89,0,0,0,¦³,¦³,880000,,©Y¹D¥­­±,0.0,0,,RPRNMLQKLHMFFBF18CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°ÏºÖ¹Øµó59«Ñ1~30¸¹,20.37,¦í,,,1060206,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660209,75.1,3,2,1,¦³,µL,7500000,99867,,0.0,0,³»¼Ó¼W«Ø¤Î¶§¥x¥~±À,RPOPMLQKLHMFFBF08CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï·s®õ¸ô284«Ñ3§Ë1~30¸¹,30.36,¦í,,,1060213,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0680619,79.48,3,2,2,¦³,µL,9900000,124560,,0.0,0,,RPQPMLQKLHMFFBF28CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¥Á¦³µó61~90¸¹,23.13,°Ó,,,1060207,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040526,307.9,3,2,3,¦³,¦³,23300000,75674,©Y¹D¥­­±,0.0,0,,RPXOMLRKLHMFFBF98CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤¥¿¸ô·s«Ø«Ñ28§Ë61~90¸¹,11.44,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970722,132.10999999999999,2,1,1,¦³,¦³,10600000,80236,©Y¹D¾÷±ñ,28.31,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOPMLRKLHMFFBF18CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¥Á¦w¸ô188«Ñ1~30¸¹,2.98,°Ó,,,1060217,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤E¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850203,22.35,0,1,0,¦³,¦³,5500000,246085,,0.0,0,,RPPPMLRKLHMFFBF28CA
